DLsv,DLcv,DRcv,DRsv
69,73,103,99
162,170,76,71
149,154,31,28
49,53,132,127
28,30,152,148
99,103,79,75
92,97,85,79
136,142,40,36
183,189,47,43
40,45,98,92
39,44,126,120
69,73,99,95
140,146,81,75
35,36,101,97
11,13,59,55
79,85,59,53
139,145,1,6
40,43,123,119
107,115,0,8
79,84,62,59
115,119,42,41
105,110,57,54
5,6,78,74
52,55,51,45
62,65,74,70
68,75,126,118
97,100,16,14
68,70,17,15
94,97,35,33
105,109,29,27
7,8,123,119
6,7,108,104
44,48,67,63
64,67,20,18
119,122,20,17
6,7,50,47
54,59,39,38
73,77,111,106
161,166,17,13
5,4,49,46
4,6,49,46
33,37,190,184
94,98,16,14
32,35,73,66
46,51,48,41
38,40,64,61
32,37,64,58
67,71,34,31
93,101,0,8
42,46,46,43
8,8,85,81
17,20,72,67
80,85,7,6
54,56,75,70
222,226,7,7
132,138,16,14
55,59,154,149
4,0,232,228
142,148,81,77
110,114,17,15
15,16,184,181
18,21,183,177
120,126,78,74
78,81,75,71
17,22,191,183
126,131,85,81
31,36,178,171
61,67,148,143
50,53,55,52
5,6,53,49
6,6,89,86
6,7,95,91
6,9,50,47
65,68,33,31
176,184,0,8
4,5,209,204
52,56,159,155
4,5,140,135
52,56,90,86
62,65,33,31
8,0,122,115
14,15,78,75
45,49,27,25
13,16,78,73
32,37,111,106
181,185,16,15
7,8,191,185
188,193,96,90
36,39,163,158
13,17,186,181
190,195,22,20
50,55,52,47
50,54,153,147
58,62,145,138
24,27,123,118
8,9,130,126
5,0,93,88
90,95,73,68
113,117,54,50
11,13,154,147
63,66,54,50
15,18,159,151
5,3,176,170
52,55,45,42
4,4,105,102
20,21,107,104
171,176,26,21
111,114,90,87
16,18,83,80
30,33,177,174
6,0,85,79
7,7,199,195
137,142,32,29
5,5,170,166
112,116,59,56
8,9,151,147
134,137,40,38
85,89,118,114
64,68,84,80
41,43,103,100
4,2,123,119
54,57,31,28
20,21,149,145
48,50,31,29
29,34,181,175
54,58,47,42
134,139,51,47
112,119,108,101
3,4,227,224
10,11,130,126
43,48,202,196
4,1,171,168
44,48,195,189
25,29,49,43
38,43,174,166
10,12,206,200
162,166,31,29
61,64,160,156
10,11,155,149
37,38,101,97
33,36,40,39
39,45,114,107
118,123,142,138
70,74,5,4
44,49,28,24
7,7,151,145
4,1,120,117
52,57,45,39
91,93,50,48
59,62,79,75
80,84,57,54
109,112,14,12
5,6,126,122
35,40,91,86
52,53,158,156
87,93,36,30
7,8,169,165
114,119,57,54
91,96,63,57
8,11,145,137
115,120,38,33
53,56,194,191
34,35,60,57
97,100,17,16
23,26,37,34
12,13,106,100
13,17,82,77
58,65,66,60
110,116,15,12
17,20,110,103
29,32,202,198
7,8,133,129
19,20,124,120
106,109,20,18
6,4,83,79
6,5,92,87
6,6,78,74
204,211,71,65
4,4,239,236
4,3,123,120
128,132,12,11
18,20,185,181
122,127,53,49
76,80,52,49
104,108,93,90
21,26,93,86
52,54,104,100
40,43,96,90
45,50,33,30
83,87,128,125
164,170,42,35
194,201,11,10
37,41,62,58
129,135,54,49
76,81,6,5
4,3,219,215
8,0,133,126
45,49,27,25
33,36,90,84
62,65,64,61
23,26,55,50
5,5,77,74
82,87,74,69
153,157,7,6
79,84,131,126
7,8,184,180
75,80,110,105
44,49,46,41
61,66,142,135
65,71,141,134
7,7,162,154
41,49,120,113
41,47,69,63
101,105,50,46
161,167,55,49
84,89,204,198
107,111,108,104
3,3,59,57
124,128,129,125
68,72,147,143
64,68,89,85
47,51,163,159
113,117,102,98
31,35,100,95
17,22,73,67
44,47,10,9
145,152,50,45
104,108,115,111
17,19,112,104
114,121,10,10
80,86,84,78
93,99,73,67
27,30,58,55
43,46,43,39
49,52,111,108
104,108,51,47
78,82,20,18
14,15,173,170
79,86,64,58
65,69,68,63
168,169,31,30
123,127,70,66
60,64,9,7
8,8,79,74
55,59,114,111
72,77,0,6
164,169,69,65
40,44,194,190
49,51,40,37
14,16,74,70
126,129,35,33
74,77,24,22
3,4,176,173
83,87,69,64
8,9,200,196
181,186,22,18
39,41,47,44
6,6,77,75
64,68,67,62
77,81,67,64
8,9,199,196
32,35,10,9
6,6,28,25
5,5,25,22
116,120,43,39
93,95,0,4
27,30,63,57
34,37,41,38
6,6,106,103
47,51,60,58
15,17,109,106
21,23,29,27
93,96,73,70
73,76,59,56
42,48,83,78
35,39,154,148
136,141,15,13
65,68,11,11
12,13,145,141
65,69,88,83
152,157,0,5
90,95,115,108
35,38,122,119
28,30,119,115
36,40,125,122
124,127,107,104
61,64,170,166
45,48,142,138
168,172,18,17
20,22,122,119
85,88,55,53
50,52,51,49
7,8,247,243
66,70,80,76
8,9,32,28
81,85,129,124
8,9,87,81
6,6,199,195
23,26,194,186
113,117,40,36
158,163,98,93
16,21,70,64
77,81,14,12
60,66,36,29
31,35,69,64
21,25,28,24
44,47,71,66
37,42,34,30
43,46,91,86
63,66,33,30
24,26,55,52
42,44,94,90
42,44,144,141
42,44,81,78
88,92,33,30
20,24,121,117
4,1,107,103
63,66,43,40
16,21,97,90
77,81,41,38
30,34,62,57
21,25,53,47
70,73,9,8
61,66,15,15
16,17,56,53
111,118,84,76
66,70,48,45
15,17,0,4
37,39,26,23
36,43,5,6
15,18,37,33
39,42,20,19
3,2,73,68
17,22,53,48
32,37,38,36
56,60,15,13
32,34,0,4
2,2,63,61
45,49,13,12
56,63,10,9
23,28,45,39
17,21,0,4
9,10,45,40
33,38,17,16
9,13,46,43
52,58,5,6
10,12,57,54
22,25,57,52
6,5,65,59
14,16,64,62
5,6,45,43
30,32,0,4
42,47,18,15
39,42,12,12
16,19,32,30
2,0,53,51
3,2,51,48
35,41,11,10
51,56,7,7
25,27,48,44
4,0,55,51
31,33,0,4
8,9,68,64
5,2,43,39
10,11,42,37
24,27,63,59
15,18,44,39
6,2,57,52
30,32,15,14
10,14,37,33
10,10,33,31
44,49,21,17
61,68,0,8
46,49,10,9
9,10,47,42
15,16,44,42
40,44,12,10
18,21,61,56
13,15,41,38
19,21,39,36
13,15,33,31
53,58,33,29
28,31,47,43
6,7,49,46
10,12,37,32
25,29,17,14
5,2,57,53
6,6,79,73
43,49,36,31
41,43,20,18
5,4,64,60
41,44,8,6
9,11,51,46
5,2,51,48
52,56,15,13
22,25,45,40
69,73,7,7
5,5,63,58
41,44,55,51
37,40,29,26
16,18,68,64
6,6,67,62
46,48,25,23
5,2,49,44
11,13,52,48
5,5,62,58
49,54,0,8
51,56,11,9
18,21,46,41
54,58,0,6
49,53,28,24
41,45,9,8
78,80,25,24
29,32,16,12
30,34,37,32
27,28,29,27
6,1,43,38
22,25,36,31
50,55,6,5
22,24,51,47
38,42,8,6
19,22,0,4
18,20,47,43
22,25,44,41
14,18,34,30
7,8,48,44
31,35,21,19
10,11,34,31
42,44,25,23
15,17,34,31
9,10,40,38
7,8,43,41
4,1,86,83
59,64,19,18
47,49,14,11
35,38,25,22
5,4,51,46
25,27,29,26
39,43,30,25
21,23,42,38
50,54,11,10
16,21,42,37
33,36,51,47
63,65,25,23
49,54,14,10
41,44,20,18
20,24,56,51
8,8,93,86
42,45,81,79
93,97,29,27
34,39,17,14
5,6,39,37
78,83,0,5
8,8,52,48
22,25,42,39
53,58,13,10
47,49,4,2
24,29,38,34
37,39,28,26
28,31,51,47
20,23,52,46
5,2,52,48
10,13,0,8
8,9,41,36
5,6,50,47
8,9,39,38
13,15,45,41
45,49,0,5
23,26,21,19
8,9,48,44
16,18,27,25
52,54,18,17
16,18,57,54
10,12,0,8
33,37,20,18
34,36,17,16
37,39,18,16
28,30,10,9
33,38,21,19
10,12,81,77
9,9,39,34
21,22,56,52
54,56,8,8
6,8,54,51
42,46,0,4
49,54,13,9
3,2,69,66
5,3,66,62
14,14,39,35
56,59,4,4
36,40,18,16
50,55,2,6
32,34,19,17
15,16,4,3
25,29,0,4
42,46,0,4
6,1,50,45
43,45,10,8
10,10,61,57
8,9,53,48
43,48,15,12
69,72,81,77
58,61,118,114
198,201,33,30
8,8,221,213
54,58,57,54
4,0,27,25
65,68,24,22
48,50,54,52
75,83,0,8
28,32,30,27
9,10,59,56
5,6,36,33
8,9,47,42
120,123,29,27
5,6,76,73
5,5,87,84
55,59,31,26
3,0,90,88
33,35,11,10
4,0,70,67
3,0,110,107
8,9,91,88
4,0,74,70
4,0,61,57
51,53,67,64
56,62,12,10
65,68,33,31
30,34,62,57
7,0,96,91
4,0,119,115
10,12,90,85
15,17,46,43
30,32,92,89
17,22,95,88
10,10,50,47
147,151,27,25
32,34,29,27
5,5,84,80
5,0,48,44
4,4,40,39
23,24,81,79
11,11,58,54
55,60,0,8
7,0,56,52
6,7,46,45
31,34,22,19
34,36,16,15
36,38,27,25
8,11,44,40
7,7,50,47
41,44,29,25
88,92,9,8
4,2,43,40
18,19,40,39
3,0,100,97
39,43,22,19
29,33,14,12
18,20,68,65
37,39,72,69
11,13,53,49
8,8,27,25
60,66,17,13
6,9,75,70
5,0,46,43
46,48,26,25
12,14,94,90
23,26,34,31
4,2,66,61
44,49,19,17
46,49,67,64
31,34,30,27
4,5,52,49
49,54,29,26
27,30,5,5
51,53,0,2
34,38,12,10
9,12,47,43
5,6,64,61
40,43,96,93
7,8,58,55
3,1,57,55
79,84,11,11
38,41,54,50
16,20,68,64
4,2,66,63
17,18,51,49
7,9,77,72
55,57,10,9
15,17,51,49
5,6,60,56
43,48,31,29
4,0,88,84
11,13,50,44
12,14,46,42
5,0,59,55
42,48,10,9
64,65,4,4
34,38,25,23
10,11,65,61
22,24,33,30
6,4,51,46
15,17,61,59
28,30,46,41
7,9,39,36
71,74,108,105
96,99,84,81
82,88,17,13
27,29,22,21
63,70,93,85
34,37,0,8
11,12,78,74
45,47,92,89
17,22,92,85
61,67,95,89
31,33,40,38
4,0,53,50
9,13,39,36
110,113,78,75
8,10,18,14
82,85,128,125
109,112,101,98
6,0,62,57
8,8,77,74
35,40,44,39
47,51,17,13
80,85,40,35
52,56,12,10
61,65,16,13
44,47,14,11
3,3,63,59
49,51,8,8
29,33,27,23
101,106,60,55
59,63,19,17
38,42,73,67
5,0,73,69
5,0,63,58
5,0,57,53
46,49,78,73
6,8,38,35
7,7,52,50
71,75,19,17
6,7,54,52
7,0,53,47
52,54,36,34
118,124,29,25
5,2,56,52
8,9,54,48
43,49,14,10
21,24,38,33
46,48,54,52
29,32,11,11
38,41,51,46
8,0,68,61
116,121,0,5
16,17,39,38
39,43,14,10
6,0,61,56
10,12,60,56
5,6,52,49
5,5,51,46
5,4,64,60
9,9,48,43
7,7,43,39
7,0,83,78
63,68,70,65
76,81,57,54
4,0,62,59
43,47,16,13
39,42,99,95
38,41,10,8
28,31,19,16
16,19,35,30
82,84,35,32
46,49,13,10
23,25,22,20
21,27,21,18
3,0,70,68
24,29,30,26
81,83,0,4
31,34,81,76
3,3,99,95
58,62,40,37
12,12,126,121
48,51,88,84
6,6,56,52
32,36,26,24
24,27,25,21
25,28,44,41
4,4,55,51
5,3,86,82
8,10,79,75
8,9,35,33
22,26,44,39
40,43,48,45
16,16,32,28
37,41,7,6
3,0,50,48
7,0,76,70
25,27,41,39
6,7,60,58
6,8,61,57
55,58,11,10
7,7,46,44
32,34,28,24
76,80,43,40
4,0,80,77
41,47,0,8
5,2,65,60
34,38,71,67
4,4,47,44
27,30,29,26
29,31,21,19
4,0,56,54
6,2,46,42
13,15,51,48
25,27,25,24
5,3,43,40
8,8,53,50
5,1,68,63
5,1,67,63
46,49,55,53
45,49,10,9
5,0,105,100
32,37,67,63
70,73,22,19
8,9,66,62
21,23,68,64
30,35,45,41
78,82,0,4
22,25,26,23
4,0,91,87
37,42,46,41
52,57,15,13
8,10,64,61
30,35,9,8
4,0,76,73
8,10,43,40
3,0,61,58
3,2,73,70
4,2,92,89
29,32,17,15
4,5,43,41
8,0,52,46
11,13,43,39
29,30,17,14
8,7,26,22
11,14,34,31
27,30,16,14
3,3,60,57
38,41,15,13
5,5,41,38
8,7,58,53
4,2,121,118
45,49,0,5
15,16,47,42
53,57,8,8
62,65,29,27
3,1,73,71
48,52,9,7
31,33,35,31
4,2,61,57
23,25,35,32
17,21,75,72
102,108,19,17
8,9,71,68
2,0,53,51
55,60,54,49
12,14,47,44
18,20,42,38
7,8,77,75
7,4,59,53
46,47,32,30
12,12,30,27
6,0,38,32
18,24,14,10
6,0,42,36
18,24,18,13
6,0,71,65
19,25,46,41
38,41,26,23
27,33,26,23
4,1,42,40
3,4,41,38
4,0,47,45
4,0,54,51
5,0,60,58
43,47,15,14
4,2,48,46
33,38,24,19
10,13,52,48
16,18,32,28
39,42,18,16
5,0,59,56
8,8,51,49
59,63,17,14
16,20,35,33
29,32,30,28
32,38,22,18
30,33,23,20
10,12,53,50
44,46,18,16
8,8,39,35
41,45,0,5
5,0,47,44
8,8,35,32
51,55,9,8
8,9,35,31
47,52,27,24
31,34,16,16
137,141,19,17
3,0,87,84
30,33,54,52
12,13,78,74
68,74,53,48
82,85,11,10
45,50,12,10
7,7,82,77
10,12,54,48
37,43,0,8
4,2,33,31
49,52,13,12
22,25,21,19
3,2,49,46
31,36,24,21
6,0,45,39
3,1,56,53
3,1,59,56
2,2,56,54
89,95,38,33
53,58,41,38
53,54,26,26
15,16,57,55
25,27,100,97
3,2,67,65
3,2,77,75
7,10,53,48
25,27,11,7
4,0,59,55
18,20,46,42
45,48,37,34
17,19,52,49
11,11,61,59
45,48,23,20
13,14,54,50
30,31,47,46
2,0,54,52
29,31,18,17
2,4,55,52
3,4,84,79
19,24,20,15
26,30,43,39
26,28,16,15
80,84,33,29
12,13,60,58
15,18,58,53
61,63,5,4
16,19,43,37
6,2,60,54
23,30,16,13
5,2,67,63
38,41,29,26
48,53,15,13
33,36,14,14
14,16,60,57
12,15,37,33
28,29,11,8
58,60,6,5
7,8,39,37
66,68,22,21
5,1,61,57
3,2,39,36
5,6,29,26
6,3,53,49
16,18,52,47
59,62,6,5
2,0,65,63
34,37,0,4
50,52,5,5
53,58,11,9
15,16,46,43
5,6,95,92
28,30,29,26
23,24,11,10
56,59,0,4
20,23,35,33
5,1,38,34
22,25,15,14
2,0,53,52
7,11,61,57
47,50,11,10
21,22,37,34
54,59,18,15
5,6,67,62
17,22,51,47
47,49,19,16
60,64,0,6
22,25,43,39
51,55,22,19
20,21,50,48
17,20,51,46
56,59,5,6
29,34,59,53
73,79,14,12
18,19,42,40
15,17,66,61
8,11,44,40
35,38,39,35
15,19,69,64
46,50,27,24
46,50,14,11
4,5,64,61
4,5,84,79
67,71,5,5
5,5,36,34
57,61,13,9
39,43,26,22
44,46,4,4
4,5,66,61
26,30,45,42
54,59,11,11
5,6,67,62
17,22,51,46
57,62,11,8
3,2,63,60
43,46,23,20
12,15,54,50
57,59,7,6
5,5,43,41
31,34,12,11
34,39,17,15
4,2,60,57
9,11,46,43
10,11,52,49
5,2,45,42
42,43,27,25
42,44,11,10
12,14,37,33
41,43,12,11
27,30,25,22
4,0,64,60
35,36,32,30
52,56,8,7
27,30,19,17
19,20,36,33
38,41,15,13
4,4,48,45
22,25,11,9
56,57,27,25
4,2,80,76
22,24,25,22
38,39,4,4
29,32,42,38
62,66,8,7
8,9,66,64
5,0,88,84
5,2,46,42
4,2,124,119
34,39,18,15
4,5,66,62
43,48,18,15
5,2,60,57
20,20,75,72
26,29,23,21
52,56,9,9
72,74,25,24
68,70,0,2
36,38,30,29
7,11,49,44
36,41,19,17
61,64,5,3
29,31,12,11
4,0,62,58
31,33,28,26
51,56,6,5
38,41,9,8
34,36,26,22
11,12,65,60
62,66,7,7
26,28,38,35
5,5,70,68
50,54,17,16
17,18,57,55
45,49,6,5
7,7,57,55
15,17,42,38
17,19,59,56
17,18,34,30
27,31,21,20
41,44,42,38
40,45,19,15
37,40,39,37
24,26,69,67
11,13,18,15
41,43,88,84
118,122,9,9
41,44,28,27
29,32,14,12
15,18,26,23
3,2,57,54
43,45,27,25
23,25,19,17
25,27,43,41
19,21,47,44
11,12,52,48
20,24,29,25
20,22,58,54
101,105,40,37
17,19,145,138
4,2,93,91
6,7,43,40
34,37,188,184
21,24,100,96
52,56,68,65
16,18,65,60
61,66,17,14
7,7,92,87
7,8,138,134
107,111,35,33
69,73,33,27
91,95,11,9
8,8,153,151
30,32,146,144
78,80,98,96
4,4,52,47
45,50,6,6
25,29,40,37
4,3,110,107
4,2,98,95
150,155,43,39
120,124,73,67
91,97,75,69
150,156,16,12
2,2,211,209
38,41,169,164
20,23,27,24
56,59,76,72
57,61,8,5
23,25,44,40
27,30,96,92
62,67,30,26
71,75,33,29
51,55,53,50
42,45,49,45
159,163,22,20
19,20,117,115
2,2,181,179
28,32,149,145
130,133,27,25
6,6,62,58
36,40,12,10
9,11,78,73
59,64,8,7
5,2,106,101
95,97,19,17
33,36,38,36
38,40,43,39
6,7,81,77
63,66,23,21
20,22,32,30
18,20,33,29
13,14,137,132
136,139,23,22
147,151,12,8
35,38,124,120
139,143,36,34
59,64,52,48
45,50,46,41
26,28,51,49
63,67,83,79
11,11,104,100
51,54,58,55
7,8,105,102
44,47,13,12
34,37,36,32
44,47,13,11
129,132,48,46
29,33,145,140
91,95,31,29
99,104,22,18
45,50,75,70
13,15,186,181
63,66,0,3
19,21,28,25
45,47,8,7
16,18,47,44
13,15,41,39
15,18,75,71
66,72,27,24
71,75,39,37
5,2,153,147
94,98,59,57
44,50,21,20
5,4,132,127
76,81,55,51
17,21,115,110
54,60,27,24
153,161,0,8
8,11,51,46
43,46,55,51
20,21,65,62
110,113,6,5
67,71,24,22
133,136,4,4
94,97,42,38
114,118,21,19
67,72,65,60
32,36,62,58
7,0,96,89
6,7,103,100
4,0,168,164
5,6,68,64
10,12,147,143
131,138,18,15
5,1,157,152
29,33,21,20
9,9,108,104
42,50,43,36
18,21,169,164
13,13,175,168
24,28,162,157
14,15,25,23
40,46,66,60
31,34,77,71
6,0,74,69
6,0,57,54
6,0,45,41
48,51,56,54
58,62,43,38
20,23,79,71
5,0,53,50
63,66,28,26
8,11,81,76
6,8,140,137
45,49,132,128
23,26,74,71
52,55,24,21
132,137,32,27
154,157,14,13
78,83,31,26
97,101,14,13
11,12,88,84
77,81,11,9
46,48,63,59
5,5,102,97
61,64,43,40
29,32,32,30
87,92,12,11
47,50,55,51
31,35,67,63
19,21,77,70
7,8,146,142
14,17,79,71
29,32,73,69
4,1,74,71
9,11,66,64
4,2,134,131
30,34,123,116
13,15,120,116
13,15,124,121
56,62,0,8
4,5,35,33
24,25,0,8
13,14,94,91
21,23,73,69
58,62,34,31
83,89,19,16
17,19,120,116
7,1,110,105
43,47,84,79
9,10,87,84
55,59,35,34
33,35,60,57
22,24,84,79
27,29,0,8
76,80,88,83
84,92,0,8
30,32,86,82
8,9,161,156
49,55,57,50
11,13,185,179
32,35,104,100
25,29,145,139
74,79,0,6
39,43,27,24
40,46,158,152
89,93,17,14
26,28,71,67
43,46,63,59
7,8,31,28
7,8,164,159
65,69,33,29
13,14,125,121
5,0,54,50
49,52,5,5
141,145,13,12
78,84,39,34
10,10,80,76
19,20,72,70
10,10,103,99
4,4,106,102
25,30,64,60
36,41,37,33
85,87,67,65
52,59,90,85
8,9,124,119
95,99,5,5
32,34,74,70
30,34,64,57
74,81,17,15
15,18,140,134
30,31,73,72
45,49,50,47
50,55,56,49
20,24,67,63
5,5,139,135
42,46,63,58
32,34,110,106
133,137,7,7
76,80,21,19
24,29,61,55
23,24,12,11
66,70,43,39
9,10,146,144
115,119,28,26
22,25,135,128
103,107,21,19
113,117,19,16
12,13,113,109
67,70,28,26
88,92,48,43
60,63,79,75
30,32,72,69
8,9,128,124
33,39,67,61
11,12,75,71
47,52,98,90
7,8,98,95
7,0,69,63
10,10,174,171
69,73,30,27
102,104,69,67
10,11,47,43
72,74,78,75
19,21,130,126
37,41,52,46
22,23,75,72
24,28,58,54
81,86,0,5
12,13,75,72
8,9,94,89
86,89,38,36
111,115,28,25
4,5,87,83
6,5,147,141
19,25,127,121
11,12,141,137
16,17,91,88
48,50,74,70
85,87,40,39
54,60,9,8
4,0,102,98
86,92,7,6
11,12,61,57
8,9,40,37
55,59,104,101
4,2,139,135
43,47,63,56
9,10,94,90
25,27,69,67
40,46,88,82
7,11,124,117
125,129,18,17
50,54,46,43
6,0,98,93
123,128,44,39
47,50,122,117
39,45,141,135
154,157,0,4
8,9,146,141
173,178,8,7
31,34,178,174
5,0,131,127
10,11,89,85
11,12,189,184
13,14,143,139
49,53,0,5
17,19,261,256
110,115,165,160
65,69,26,24
98,102,28,26
70,75,54,49
53,56,75,72
58,62,11,10
31,35,37,32
5,7,67,64
4,0,145,142
88,95,33,29
87,90,88,84
118,122,56,54
158,163,14,10
35,38,82,77
20,23,127,123
20,22,61,57
7,8,133,128
26,29,110,104
13,14,110,105
95,99,17,14
10,11,136,132
8,8,153,144
66,75,86,80
22,26,138,133
63,68,96,91
15,15,85,84
118,123,9,8
31,34,126,122
23,26,97,92
10,12,141,133
65,73,80,73
119,124,32,29
113,115,61,59
12,13,226,221
80,84,50,48
48,54,77,72
96,101,32,28
11,13,110,106
80,86,0,6
10,11,119,116
106,112,18,16
18,19,45,43
12,18,50,45
15,18,145,139
34,37,92,88
11,13,65,62
11,13,108,103
137,142,50,46
9,11,63,57
61,66,51,46
69,71,98,94
5,0,123,118
65,69,54,50
106,111,11,9
106,111,46,44
7,8,149,144
87,91,28,27
25,27,130,125
13,14,193,190
45,49,157,152
46,52,42,38
4,5,49,47
59,63,20,18
9,10,72,67
17,19,92,85
69,73,17,16
119,127,0,8
19,20,0,8
37,41,97,91
101,106,22,20
48,51,88,83
28,30,109,104
41,45,174,169
136,141,1,6
8,0,141,135
35,38,0,8
24,26,16,13
20,23,99,94
5,5,120,118
53,56,0,5
4,2,73,70
4,0,97,94
9,10,90,86
20,22,99,96
61,63,28,26
13,15,55,52
13,14,48,43
27,30,31,28
53,57,94,88
118,123,29,25
81,88,62,56
13,14,51,48
8,8,92,89
28,31,11,9
6,6,104,100
131,132,39,37
79,83,24,21
21,23,83,79
44,48,61,56
51,53,7,7
11,13,87,83
2,0,50,48
39,42,5,4
96,101,80,76
23,26,24,23
45,47,99,95
27,31,100,95
60,64,20,19
65,68,34,31
21,23,50,46
57,61,12,10
134,138,17,15
104,111,20,14
16,18,116,111
19,23,104,99
57,60,123,119
74,82,96,90
127,130,53,50
91,95,87,83
58,62,25,23
73,78,9,8
4,3,151,147
95,97,59,57
26,28,37,35
3,0,45,43
57,61,52,48
176,179,16,15
128,132,8,7
13,15,112,108
95,99,5,5
60,63,30,29
4,0,102,99
31,35,33,28
58,63,5,5
174,179,11,10
23,25,134,131
92,95,7,7
4,3,141,137
4,5,58,55
65,69,65,62
108,111,24,22
4,5,113,108
4,4,122,118
4,5,103,98
41,44,90,87
8,12,119,113
6,6,151,148
51,52,106,104
101,106,49,45
84,86,52,50
77,81,41,38
80,87,30,27
52,57,143,138
17,21,179,174
56,60,48,46
86,91,16,14
4,5,135,131
68,72,88,84
7,8,54,51
7,8,113,109
52,57,63,59
5,6,194,189
4,4,115,112
62,65,35,33
84,88,54,52
104,106,38,37
131,136,5,5
6,8,48,46
49,52,5,5
4,5,111,106
77,83,32,27
93,97,22,18
116,120,21,19
179,187,52,46
4,5,237,232
10,11,173,168
51,54,94,90
63,69,69,64
8,10,129,124
97,101,94,90
5,6,107,104
56,61,49,43
15,16,38,35
73,77,41,38
4,0,65,62
65,71,56,51
7,1,83,78
56,59,70,65
69,74,69,64
16,20,87,80
74,81,26,24
6,0,141,135
99,105,36,33
148,152,7,7
6,6,83,79
64,68,72,67
32,36,68,65
72,75,21,19
64,67,13,12
4,5,120,115
111,116,34,31
7,2,97,90
25,25,7,7
4,3,41,39
6,6,118,114
4,0,178,174
4,5,235,230
4,5,169,164
6,7,131,127
6,2,116,109
55,60,60,56
11,12,80,73
34,41,51,46
119,123,12,10
7,8,48,45
29,32,42,39
12,15,45,40
67,70,85,81
47,52,101,95
34,37,69,66
7,8,151,147
31,34,127,124
132,137,21,19
4,5,145,141
8,9,149,144
81,84,75,72
4,5,213,208
8,8,249,245
17,18,142,138
136,141,43,39
37,39,64,61
49,54,75,72
22,25,72,69
41,44,0,4
4,5,129,124
115,122,10,8
40,43,91,86
10,11,68,64
10,11,100,95
7,7,146,142
98,102,51,48
21,23,129,125
55,58,14,13
138,142,20,17
36,38,70,67
92,97,32,29
66,71,38,34
12,13,180,176
156,161,7,6
29,31,138,134
78,84,82,77
132,139,10,8
105,109,6,4
90,94,17,15
107,111,31,29
124,129,13,10
166,170,7,7
41,47,71,66
21,23,96,91
56,61,58,53
76,81,38,35
110,114,6,6
19,22,102,97
70,73,56,51
77,79,7,7
121,124,32,30
4,5,110,106
81,85,30,28
44,49,84,78
100,103,34,33
10,11,82,78
5,5,108,104
76,80,33,31
43,46,37,34
48,52,6,6
5,0,86,81
5,7,79,74
17,19,68,65
28,32,64,58
10,10,136,130
117,123,39,34
10,10,86,83
10,11,207,202
39,42,37,36
71,75,18,18
25,25,6,4
5,0,171,167
47,50,76,73
71,75,63,60
107,110,13,11
44,50,80,74
22,25,84,80
82,86,23,22
74,79,51,47
81,85,0,4
16,18,65,61
213,218,7,6
67,72,37,33
49,54,56,50
62,67,60,55
99,103,16,13
17,18,90,87
10,10,137,131
63,66,40,37
32,34,114,110
9,9,70,67
54,57,87,84
112,116,28,26
49,53,90,85
85,90,53,48
111,116,27,24
14,17,151,146
5,6,65,62
20,22,96,93
5,5,89,84
76,79,80,77
105,108,23,22
5,5,109,105
46,50,51,47
70,74,27,26
64,67,135,132
4,5,153,148
58,62,97,93
105,109,21,18
13,14,164,160
68,74,101,93
111,119,56,50
78,84,16,13
19,23,86,82
131,135,7,6
4,5,120,116
64,67,95,92
124,128,73,70
77,79,25,24
25,27,55,52
68,71,11,11
45,52,25,22
135,138,12,10
34,36,54,49
79,84,6,5
23,25,67,64
10,11,170,166
79,82,79,75
21,22,89,85
150,154,7,7
91,96,14,10
234,239,7,6
48,51,7,6
116,120,7,7
80,82,7,6
35,39,49,46
19,20,58,55
104,109,42,39
7,9,143,139
23,26,0,8
4,0,30,26
81,83,22,21
4,3,58,56
11,13,85,82
20,22,75,71
92,97,0,5
52,55,7,7
5,2,58,53
41,44,41,39
30,34,52,47
7,8,82,78
9,10,62,60
35,39,65,58
4,0,108,104
15,17,56,54
58,61,129,126
73,78,109,104
33,36,83,80
65,68,7,7
43,46,123,119
103,106,8,8
4,5,122,118
6,2,207,200
11,15,159,153
9,9,75,71
59,61,7,7
12,14,120,114
75,81,53,49
26,28,129,125
51,56,94,88
13,14,86,83
10,11,134,129
125,132,36,31
52,57,54,49
39,44,69,65
6,6,150,145
129,134,22,20
53,56,101,97
79,83,74,70
59,63,7,7
110,114,44,41
56,61,48,44
5,2,109,105
3,2,189,185
180,184,7,7
114,119,9,7
71,77,49,43
8,9,127,123
4,1,83,80
89,93,91,87
139,143,41,38
77,81,7,7
8,9,62,59
65,68,99,95
129,133,34,31
35,37,129,125
134,137,7,7
49,51,58,55
4,2,72,70
10,12,184,180
86,90,105,100
122,128,66,61
51,56,62,58
5,3,161,156
113,118,46,42
43,46,120,117
76,79,7,7
71,77,34,30
32,35,56,53
35,41,70,63
10,11,74,71
84,89,44,40
31,37,93,86
60,64,37,33
74,77,73,70
65,71,53,47
7,8,120,117
74,81,43,38
14,15,130,127
54,59,85,81
20,25,53,49
41,44,57,54
44,49,58,54
62,66,7,7
27,32,25,21
10,11,58,55
110,118,46,41
25,28,139,134
9,10,40,36
7,8,103,99
24,27,50,47
60,64,7,7
13,16,63,57
34,38,42,38
13,14,141,136
44,52,99,94
7,7,145,141
148,152,0,4
9,11,42,40
36,42,29,23
53,59,12,9
17,18,165,161
18,21,47,42
